Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
ETH,2020-05-20,209.853671,213.6803599,215.4787237,206.0796064
ETH,2020-05-21,200.2877989,209.850213,211.5762202,191.555032
ETH,2020-05-22,208.0416961,200.2859745,209.1385279,196.2872487
ETH,2020-05-23,207.6257023,208.0324657,211.268949,204.8650979
ETH,2020-05-24,206.4529748,207.6066018,210.5720354,201.8227721
ETH,2020-05-25,204.0382217,206.4468955,206.4837506,198.10427
ETH,2020-05-26,201.2088663,204.0379521,205.0093603,197.0367908
ETH,2020-05-27,206.1006556,201.2088663,207.9944507,200.5210606
ETH,2020-05-28,216.5178744,206.098545,216.7993318,202.1671567
ETH,2020-05-29,220.5019166,216.5247351,224.640221,216.2318115
ETH,2020-05-30,243.6303481,220.8556353,246.8044661,218.8650761
ETH,2020-05-31,231.2504176,243.6270585,245.2636688,229.7878561
ETH,2020-06-01,250.0599161,231.2100602,250.7284855,230.6284228
ETH,2020-06-02,237.3090653,250.0726041,253.1478783,226.2937338
ETH,2020-06-03,244.5193628,237.3095509,245.0051614,233.6978643
ETH,2020-06-04,243.4132804,244.541667,246.5683122,236.42872
ETH,2020-06-05,240.7663786,243.4205048,248.0077121,239.3617533
ETH,2020-06-06,242.3213963,240.7523324,244.671703,238.0540543
ETH,2020-06-07,243.8256551,242.321394,245.2421559,235.006135
ETH,2020-06-08,247.0407956,243.8256908,247.231798,241.0991913
ETH,2020-06-09,244.5428507,247.046866,249.717911,239.4275736
ETH,2020-06-10,247.4454296,244.5875967,250.0458472,242.4295597
ETH,2020-06-11,230.5056339,247.444628,250.0579673,226.1818994
ETH,2020-06-12,237.2197469,230.522055,239.4740359,228.2728449
ETH,2020-06-13,238.2201401,237.2259908,238.7501715,234.6350409
ETH,2020-06-14,232.6132805,238.2201401,238.5668448,229.9142633
ETH,2020-06-15,231.2550027,232.6115652,233.4718072,218.2724277
ETH,2020-06-16,234.750921,231.2543429,236.0721564,228.898786
ETH,2020-06-17,234.031026,234.7544505,237.1685502,227.6893279
ETH,2020-06-18,231.8059383,234.0394745,234.4131059,227.7414772
ETH,2020-06-19,228.8903068,231.8061482,231.9706213,226.596529
ETH,2020-06-20,228.7451599,228.877288,230.657144,225.8520173
ETH,2020-06-21,227.6154757,228.7389242,231.2319379,227.0479573
ETH,2020-06-22,243.228194,227.6089253,246.7635913,227.3859651
ETH,2020-06-23,242.9270899,243.2114217,245.0346188,241.0668468
ETH,2020-06-24,235.1756536,242.9270899,249.1445582,231.0995675
ETH,2020-06-25,232.5691464,235.1886593,235.3297724,227.420805
ETH,2020-06-26,229.9450698,232.5696027,233.3176592,227.7160537
ETH,2020-06-27,221.4079024,229.9394929,231.2253373,216.2631715
ETH,2020-06-28,224.1848295,221.4086713,227.8040995,218.1223887
ETH,2020-06-29,228.333342,224.1895354,229.8553496,221.2218593
ETH,2020-06-30,225.9467951,228.3333292,228.6460042,222.9864634
ETH,2020-07-01,230.7048875,225.6863921,232.7431176,224.3149086
ETH,2020-07-02,226.722979,231.1948376,232.1479267,223.176159
ETH,2020-07-03,226.3593386,226.6998415,228.2929204,225.691541
ETH,2020-07-04,228.807199,225.1198566,230.5455782,224.6385924
ETH,2020-07-05,227.0958438,229.3091238,229.9518913,223.4640132
ETH,2020-07-06,238.929701,227.7624211,240.9430667,227.1229375
ETH,2020-07-07,238.4339891,241.681695,243.6876559,234.998909
ETH,2020-07-08,248.2818793,239.5282277,249.1250615,238.0663647
ETH,2020-07-09,241.7872199,247.2208495,247.7393652,238.0688272
ETH,2020-07-10,240.1467527,242.0808796,242.268832,235.9863512
ETH,2020-07-11,238.9943355,241.3130855,241.7917445,237.9151047
ETH,2020-07-12,240.2236659,239.4193573,244.0770265,236.8386735
ETH,2020-07-13,239.3273162,243.0083434,245.3246083,237.5843573
ETH,2020-07-14,240.8414253,239.5313593,242.1452837,237.0269582
ETH,2020-07-15,238.4254491,240.5938875,241.4743467,236.7810485
ETH,2020-07-16,233.0853182,238.4149784,239.2174145,230.243223
ETH,2020-07-17,232.897595,233.5424064,234.599282,231.7124909
ETH,2020-07-18,235.7401242,232.7958737,237.0574449,232.4669596
ETH,2020-07-19,237.7425541,236.0131451,238.1493904,233.5973431
ETH,2020-07-20,236.0678442,239.1809758,239.8136688,234.3968832
ETH,2020-07-21,245.2152675,236.1469913,247.0502209,235.7492583
ETH,2020-07-22,264.0682845,245.8905627,269.0305096,242.1903048
ETH,2020-07-23,275.8085217,264.2264986,280.6860003,262.2727266
ETH,2020-07-24,282.0835889,275.7213121,287.6346626,268.6070505
ETH,2020-07-25,305.6981196,279.712563,307.6532121,279.6943665
ETH,2020-07-26,312.1649089,305.7557999,318.85695,300.5163329
ETH,2020-07-27,329.6317211,311.239386,333.5037646,311.2257033
ETH,2020-07-28,317.150009,322.285902,327.1706726,306.2290008
ETH,2020-07-29,322.5821788,317.3983329,325.4884543,312.9461628
ETH,2020-07-30,336.2069898,318.3178663,342.2068666,314.8993059
ETH,2020-07-31,346.0277183,335.2509921,349.8262235,329.2374485
ETH,2020-08-01,385.3971442,346.8799145,393.4227808,343.7725391
ETH,2020-08-02,376.7304078,387.6319772,415.713767,329.7443178
ETH,2020-08-03,389.0088526,372.3310989,398.1827005,367.3870427
ETH,2020-08-04,391.4719188,386.384165,401.1792017,381.6972368
ETH,2020-08-05,398.7823156,389.7739842,407.3695249,384.5096976
ETH,2020-08-06,395.0946703,401.1942825,403.8119093,392.8564488
ETH,2020-08-07,382.7311752,395.3629341,398.7223771,364.6081633
ETH,2020-08-08,390.8088262,379.8457064,393.4506926,376.5714584
ETH,2020-08-09,388.3353163,397.2580928,400.2300285,384.4175907
ETH,2020-08-10,395.3996937,390.5045777,399.8476917,386.0717887
ETH,2020-08-11,375.7376316,395.9138297,398.1078858,367.4094423
ETH,2020-08-12,385.6144268,379.2203395,389.674361,366.3961225
ETH,2020-08-13,426.5197718,387.3415774,431.5745452,377.3046128
ETH,2020-08-14,439.4651312,424.8810453,444.6363675,418.1696471
ETH,2020-08-15,432.5808731,438.9316946,443.1990258,428.5819232
ETH,2020-08-16,432.9948223,432.6224966,437.2198304,413.3227681
ETH,2020-08-17,439.1354267,433.8204975,446.4511176,420.8027613
ETH,2020-08-18,426.6580776,431.3676955,434.2467909,415.1707999
ETH,2020-08-19,406.7773731,422.4002749,427.003935,394.28278
ETH,2020-08-20,414.8923131,407.9056876,419.598616,403.0389145
ETH,2020-08-21,392.9193709,416.3277043,419.0840095,386.3046532
ETH,2020-08-22,393.7887017,388.2547095,395.3278974,380.3753116
ETH,2020-08-23,392.2001782,395.7003591,397.277868,384.0666779
ETH,2020-08-24,406.0046386,391.0885828,408.826715,388.002942
ETH,2020-08-25,383.7475334,408.0597612,409.2408014,370.4092629
ETH,2020-08-26,386.4422056,383.4401407,393.4236725,378.0925845
ETH,2020-08-27,381.5294807,385.9954626,397.3093057,372.4341466
ETH,2020-08-28,391.9147664,383.6367345,398.0637661,380.2925821
ETH,2020-08-29,402.903116,395.6468276,406.0306686,392.6472847
ETH,2020-08-30,423.0770923,399.089844,428.0834931,398.8473637
ETH,2020-08-31,435.2801715,429.0059962,439.3442035,419.2185815
ETH,2020-09-01,480.5552222,434.1475041,488.8938492,429.8748399
ETH,2020-09-02,441.8792973,475.4143649,481.3955001,421.8353336
ETH,2020-09-03,399.5571541,440.3346759,451.0626436,392.6973369
ETH,2020-09-04,391.8715285,382.5405619,401.1209306,372.7130798
ETH,2020-09-05,329.0848012,386.0594303,394.8616499,312.1050554
ETH,2020-09-06,349.4605532,335.4103155,359.457217,317.2366651
ETH,2020-09-07,354.3037632,353.0927521,357.5864909,325.1598125
ETH,2020-09-08,334.0254168,353.7657006,356.7595736,326.0584828
ETH,2020-09-09,354.5133293,337.6975034,359.3516322,331.0640467
ETH,2020-09-10,367.1263141,351.2086793,377.2493001,350.5790159
ETH,2020-09-11,374.2875959,368.2165021,375.4540416,356.1667705
ETH,2020-09-12,383.9274938,374.100064,387.117806,365.5623093
ETH,2020-09-13,364.5362188,388.0735383,390.2242989,354.0953335
ETH,2020-09-14,373.5045266,366.5649239,384.7086626,357.9141114
ETH,2020-09-15,365.8433246,377.4456462,382.0639934,362.7307765
ETH,2020-09-16,367.4346465,364.3129884,373.7356222,355.5369465
ETH,2020-09-17,389.3184008,365.5061959,394.22243,363.8658285
ETH,2020-09-18,382.9262672,389.5977603,392.6615704,376.0762711
ETH,2020-09-19,384.250568,384.6413321,388.5075904,377.5894374
ETH,2020-09-20,367.3231537,385.3986062,385.5320543,365.4523378
ETH,2020-09-21,347.5680273,371.1952363,376.3668207,331.8381435
ETH,2020-09-22,345.1418278,340.4567098,346.8119139,336.0199242
ETH,2020-09-23,322.3349075,344.3569919,344.9397138,320.3396715
ETH,2020-09-24,348.9888399,320.5545125,350.7891132,316.914302
ETH,2020-09-25,354.7818319,348.9933377,357.9465076,338.3690653
ETH,2020-09-26,354.0452726,352.0351312,356.1357381,346.3049388
ETH,2020-09-27,354.9380677,354.12112,362.1249606,347.3860775
ETH,2020-09-28,361.7481129,357.5575087,368.038535,355.1668874
ETH,2020-09-29,357.3310058,353.8336714,359.5173127,350.5193815
ETH,2020-09-30,358.7399607,359.8496346,360.0293784,351.6408429
ETH,2020-10-01,352.0332682,359.8348107,369.7003048,345.8640898
ETH,2020-10-02,345.3998476,353.1722269,354.5845005,334.607993
ETH,2020-10-03,347.1718313,345.8401301,351.345358,344.0512502
ETH,2020-10-04,351.640032,346.483816,354.4595269,344.5204438
ETH,2020-10-05,352.6185941,352.4946649,355.9014498,348.9764401
ETH,2020-10-06,340.348183,353.6726253,355.0497407,337.3175474
ETH,2020-10-07,339.3783145,340.7065979,342.841434,333.3949184
ETH,2020-10-08,350.9546298,341.6884015,353.4101596,334.5350818
ETH,2020-10-09,364.3294015,351.1428032,366.4276936,347.878623
ETH,2020-10-10,374.6844229,365.3534708,378.3953624,365.0738754
ETH,2020-10-11,372.7678334,370.5332403,377.271489,369.3970745
ETH,2020-10-12,393.107199,374.283097,395.1461646,366.030248
ETH,2020-10-13,381.6256169,386.6361779,387.5646789,375.468445
ETH,2020-10-14,376.4695237,381.4181659,387.6164691,373.7857645
ETH,2020-10-15,378.2395134,379.2418372,381.6665177,370.4875966
ETH,2020-10-16,367.1522803,377.9188744,379.8437954,361.8544787
ETH,2020-10-17,368.2368439,365.8071694,370.5878406,363.8392702
ETH,2020-10-18,376.5122025,368.5987227,377.0441173,367.5809454
ETH,2020-10-19,379.6604737,378.5203219,384.3827696,373.1047004
ETH,2020-10-20,368.8607246,379.3842503,380.2004581,365.7933894
ETH,2020-10-21,398.0277214,368.7926553,399.2807238,368.116578
ETH,2020-10-22,417.6331816,390.9355572,421.0802338,390.8096161
ETH,2020-10-23,408.242839,414.3409245,419.4431614,401.7775637
ETH,2020-10-24,411.2159945,409.3147394,416.7616332,407.2548755
ETH,2020-10-25,405.3954329,412.2438858,417.2895028,403.5020606
ETH,2020-10-26,391.4164093,406.1713381,411.2792301,382.9156954
ETH,2020-10-27,404.4218332,393.1437711,410.237475,390.3860088
ETH,2020-10-28,388.1564436,403.7494182,408.8584848,380.8121697
ETH,2020-10-29,386.0911828,388.5708362,394.2767963,381.3309515
ETH,2020-10-30,383.6848623,387.3930168,391.9973778,373.9042011
ETH,2020-10-31,388.4387981,382.9710577,394.0118599,380.8602152
ETH,2020-11-01,395.9961822,387.0036019,397.9808039,385.3427554
ETH,2020-11-02,384.8347475,396.8552432,404.32714,380.2793028
ETH,2020-11-03,386.4908987,383.4622243,388.7982212,370.8209401
ETH,2020-11-04,403.2778486,387.6912119,408.4852587,377.2360296
ETH,2020-11-05,416.5114824,402.8688892,418.3643527,396.8378899
ETH,2020-11-06,453.0308238,417.1117897,455.7459967,415.3472615
ETH,2020-11-07,435.8613368,456.5943491,467.1297204,424.10213
ETH,2020-11-08,454.5517449,435.2051014,460.3215721,432.1963622
ETH,2020-11-09,443.6204255,454.5219418,458.9971289,434.9151483
ETH,2020-11-10,453.3189965,444.3862703,454.8977538,439.5054946
ETH,2020-11-11,466.5282281,450.9313581,475.3506559,449.9929482
ETH,2020-11-12,462.6719472,463.6832775,470.0881947,452.7697621
ETH,2020-11-13,477.3388766,462.7853207,478.0446461,457.9437254
ETH,2020-11-14,460.4664981,476.6831148,477.6426408,452.4289587
ETH,2020-11-15,445.8941418,461.0909845,463.0037636,440.6335141
ETH,2020-11-16,461.0623568,448.5349296,466.1083053,446.0639843
ETH,2020-11-17,480.9909845,460.7228218,484.3645521,460.1346412
ETH,2020-11-18,478.4043732,482.4939844,494.9439357,463.9273541
ETH,2020-11-19,473.573918,478.6527986,480.7093342,465.1636691
ETH,2020-11-20,507.6303417,471.7860558,514.2217517,471.1101469
ETH,2020-11-21,539.562594,510.2747411,546.4642795,502.9805167
ETH,2020-11-22,578.4629743,551.6192567,580.6223011,519.7505672
ETH,2020-11-23,609.1437149,559.5830076,609.1437149,549.8127615
ETH,2020-11-24,601.5316453,608.7463569,621.5286333,588.8837378
ETH,2020-11-25,567.7759673,604.7059267,605.7029785,566.3867227
ETH,2020-11-26,520.8333184,569.4581751,577.0378195,483.0070273
ETH,2020-11-27,515.5342237,520.7730274,531.4154752,494.5006644
ETH,2020-11-28,546.0136418,519.2584466,548.8953751,507.7297433
ETH,2020-11-29,567.6815131,538.2604872,569.3976101,531.3142824
ETH,2020-11-30,605.7631371,576.5860414,614.6266532,571.3081037
ETH,2020-12-01,593.6592575,616.1313958,636.5392369,565.0378651
ETH,2020-12-02,598.2636466,586.3340636,605.0412028,576.2984934
ETH,2020-12-03,615.4088785,597.44169,623.6678376,586.6770049
ETH,2020-12-04,575.5926002,616.4559519,620.4348431,575.5909777
ETH,2020-12-05,592.4092013,567.7926883,597.8354718,561.3171163
ETH,2020-12-06,592.6159237,597.2541013,607.6525187,585.7414675
ETH,2020-12-07,589.663019,602.0731384,603.4171744,584.7879656
ETH,2020-12-08,563.4373127,591.5291823,595.1076416,562.037753
ETH,2020-12-09,574.9030707,554.7605901,577.8722932,530.2426458
ETH,2020-12-10,564.3938575,573.5967901,575.7329881,547.9653402
ETH,2020-12-11,550.3806474,559.0802881,560.6747559,536.0356742
ETH,2020-12-12,573.0083479,544.4423824,574.1048248,543.3781014
ETH,2020-12-13,586.3212363,568.4810074,594.6632218,564.0155658
ETH,2020-12-14,587.3035383,590.4910668,591.1771646,575.8291192
ETH,2020-12-15,588.2978961,586.0840297,596.7421049,579.4358217
ETH,2020-12-16,632.2912858,588.902617,635.3961854,581.2134699
ETH,2020-12-17,645.0753045,637.6940035,676.2031787,626.6179551
ETH,2020-12-18,652.1960226,643.2014316,664.2314679,629.8110263
ETH,2020-12-19,663.552343,654.3642072,669.7860293,646.367458
ETH,2020-12-20,635.5837929,658.2119089,660.7536081,621.0507683
ETH,2020-12-21,617.2544032,638.3338196,647.947576,596.4543684
ETH,2020-12-22,623.4432027,607.9840448,634.2480702,588.1447681
ETH,2020-12-23,584.5174191,636.1356522,637.5411589,552.0400762
ETH,2020-12-24,612.5741967,585.3712487,613.1704138,565.7184739
ETH,2020-12-25,621.6166903,612.3523821,633.6035991,604.6746442
ETH,2020-12-26,633.9198224,626.9066385,651.766142,615.5113241
ETH,2020-12-27,681.279485,636.1804971,714.1125443,624.761141
ETH,2020-12-28,726.1045863,683.2768616,746.8759138,680.2064722
ETH,2020-12-29,724.5759622,729.3536884,739.238328,689.1946053
ETH,2020-12-30,746.0625173,731.0785258,757.8177543,717.6850967
ETH,2020-12-31,741.1184043,752.3224745,755.3124654,724.4313993
ETH,2021-01-01,730.0351684,736.7099217,749.0597988,721.9209814
ETH,2021-01-02,771.4757567,729.7325671,784.5060312,716.2258855
ETH,2021-01-03,976.8926808,771.7942284,989.5517955,765.7238636
ETH,2021-01-04,1017.862399,971.6427189,1151.069389,890.4738064
ETH,2021-01-05,1123.162841,1041.496,1126.870772,980.2780636
ETH,2021-01-06,1193.57152,1101.903569,1210.541549,1059.147475
ETH,2021-01-07,1251.04921,1209.686756,1287.692634,1160.903403
ETH,2021-01-08,1208.579979,1223.842565,1273.603079,1069.083557
ETH,2021-01-09,1287.484144,1215.225473,1302.222288,1171.717498
ETH,2021-01-10,1281.997661,1275.451545,1344.613831,1161.834684
ETH,2021-01-11,1055.890925,1253.270804,1257.70326,912.3281017
ETH,2021-01-12,1064.201284,1087.674623,1149.755681,1007.569828
ETH,2021-01-13,1116.434087,1050.830807,1136.812542,989.8557858
ETH,2021-01-14,1177.344245,1129.691677,1245.114386,1087.899157
ETH,2021-01-15,1171.395883,1230.966486,1254.49151,1071.77242
ETH,2021-01-16,1227.087041,1168.924544,1292.557752,1153.12301
ETH,2021-01-17,1252.998158,1228.377164,1268.665891,1167.105893
ETH,2021-01-18,1238.645504,1233.215385,1255.736007,1189.355454
ETH,2021-01-19,1411.833939,1258.830873,1439.327725,1252.648681
ETH,2021-01-20,1332.642513,1367.663355,1407.437931,1236.745025
ETH,2021-01-21,1117.483678,1377.502883,1388.918843,1086.037026
ETH,2021-01-22,1250.715166,1111.264946,1275.955812,1044.216627
ETH,2021-01-23,1235.09164,1234.562118,1274.191159,1198.350119
ETH,2021-01-24,1368.895605,1234.339001,1370.153819,1221.67301
ETH,2021-01-25,1324.858487,1393.710974,1461.649268,1295.589967
ETH,2021-01-26,1350.736956,1318.392836,1378.615615,1249.470227
ETH,2021-01-27,1247.656556,1367.554627,1373.953101,1209.326014
ETH,2021-01-28,1354.960394,1241.786037,1361.016975,1220.783567
ETH,2021-01-29,1407.68179,1331.233848,1439.723347,1288.130093
ETH,2021-01-30,1385.498675,1380.011773,1406.620257,1329.203058
ETH,2021-01-31,1315.243745,1379.326035,1381.680661,1283.922694
ETH,2021-02-01,1357.04799,1314.419019,1364.277491,1271.988289
ETH,2021-02-02,1540.651288,1374.482798,1549.033703,1361.935211
ETH,2021-02-03,1644.685967,1513.809609,1650.388472,1510.619675
ETH,2021-02-04,1628.468008,1665.892805,1697.107183,1558.583689
ETH,2021-02-05,1704.8323,1596.991934,1761.35478,1592.854835
ETH,2021-02-06,1708.728299,1720.109828,1743.591921,1647.819801
ETH,2021-02-07,1584.681923,1678.58815,1694.696276,1493.642883
ETH,2021-02-08,1714.876044,1614.245265,1776.470983,1566.181494
ETH,2021-02-09,1762.268302,1752.256089,1824.586814,1710.077519
ETH,2021-02-10,1747.197727,1772.111976,1839.393649,1693.025586
ETH,2021-02-11,1781.584729,1743.124853,1816.926059,1706.16618
ETH,2021-02-12,1845.820149,1787.288919,1862.132665,1741.400158
ETH,2021-02-13,1811.268874,1844.320513,1872.522931,1767.968773
ETH,2021-02-14,1828.092656,1817.970826,1851.533583,1787.835057
ETH,2021-02-15,1787.122941,1803.080525,1835.813548,1664.839476
ETH,2021-02-16,1763.751671,1779.919979,1827.0446,1727.548555
ETH,2021-02-17,1835.991463,1783.353618,1856.186526,1736.902293
ETH,2021-02-18,1936.715286,1850.470003,1950.692385,1850.372271
ETH,2021-02-19,1958.73919,1940.345375,1973.543486,1893.209006
ETH,2021-02-20,1855.264841,1956.109353,2036.554688,1812.129758
ETH,2021-02-21,1913.800284,1915.148405,1976.001637,1885.558437
ETH,2021-02-22,1782.149591,1934.590958,1937.027622,1546.531207
ETH,2021-02-23,1546.622961,1778.392815,1781.764877,1361.591312
ETH,2021-02-24,1589.266801,1578.229261,1715.131587,1501.46929
ETH,2021-02-25,1524.180606,1625.718768,1672.599294,1500.920336
ETH,2021-02-26,1435.724418,1483.163941,1563.263951,1402.760664
ETH,2021-02-27,1495.812837,1445.351151,1527.546356,1439.936061
ETH,2021-02-28,1412.713189,1461.107237,1470.862514,1303.330506
ETH,2021-03-01,1555.84478,1421.729861,1565.393172,1412.935231
ETH,2021-03-02,1483.912043,1571.082365,1603.538083,1458.207951
ETH,2021-03-03,1593.878998,1489.516097,1653.203488,1478.791037
ETH,2021-03-04,1528.56831,1569.94357,1624.980199,1508.287912
ETH,2021-03-05,1543.568386,1540.362548,1549.136623,1444.953665
ETH,2021-03-06,1658.812318,1529.840855,1668.861265,1514.78486
ETH,2021-03-07,1681.991795,1650.938692,1695.206077,1631.842342
ETH,2021-03-08,1782.486859,1726.425976,1795.377273,1668.54487
ETH,2021-03-09,1834.665277,1833.05357,1857.949456,1802.117197
ETH,2021-03-10,1829.391324,1871.968197,1878.497952,1764.267136
ETH,2021-03-11,1822.231797,1796.467327,1847.330497,1726.691532
ETH,2021-03-12,1762.2336,1827.179783,1842.474954,1722.758192
ETH,2021-03-13,1905.946671,1766.693951,1936.322621,1729.183153
ETH,2021-03-14,1880.756114,1914.815299,1924.568485,1835.995415
ETH,2021-03-15,1789.844053,1847.42057,1889.747353,1737.158837
ETH,2021-03-16,1797.820265,1795.361335,1820.039064,1715.664836
ETH,2021-03-17,1815.7424,1805.480067,1835.414516,1743.705669
